Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name,transaction_datetime
09/09/2025,11:06,219585557.0,2135.0121398214287,-90.3,,Next,2025-09-09 11:06:00
09/09/2025,11:06,260498809.0,1085.8599999999997,-23.03,,Umbro,2025-09-09 11:06:00
09/09/2025,11:09,110925819.0,1149.8570500000023,-84.5,,TK Maxx,2025-09-09 11:09:00
09/09/2025,11:10,843079604.0,1660.3218011712836,-23.97,,Daunt Books,2025-09-09 11:10:00
09/09/2025,11:12,514258048.0,414.4070505716076,-6.99,,Daunt Books,2025-09-09 11:12:00
09/09/2025,11:16,927808355.0,724.8233463999968,-112.0,,Next,2025-09-09 11:16:00
09/09/2025,11:20,760855460.0,1397.6049388590595,-130.5,,Topshop,2025-09-09 11:20:00
09/09/2025,11:20,330281915.0,3901.3387593417215,-3.18,,TK Maxx,2025-09-09 11:20:00
09/09/2025,11:26,936741679.0,-140.19829172472896,-66.98,,Umbro,2025-09-09 11:26:00
09/09/2025,11:28,781040322.0,298.329873790635,-113.97,,Nike,2025-09-09 11:28:00
09/09/2025,11:31,178352261.0,1136.6080245637966,-9.99,,Umbro,2025-09-09 11:31:00
09/09/2025,11:32,110925819.0,1034.8570500000023,-115.0,,TK Maxx,2025-09-09 11:32:00
09/09/2025,11:37,653253791.0,3017.5643430245686,-82.4,,Amazon,2025-09-09 11:37:00
09/09/2025,11:39,927808355.0,504.3233463999968,-220.5,,Next,2025-09-09 11:39:00
09/09/2025,11:40,568867330.0,7892.128465698066,-144.89,,Topshop,2025-09-09 11:40:00
09/09/2025,11:49,996805831.0,2918.431613188278,-28.38,,Coop Local,2025-09-09 11:49:00
09/09/2025,11:49,911709365.0,4674.017785337143,-28.42,,Reebok,2025-09-09 11:49:00
09/09/2025,11:51,214022887.0,9265.39958398367,-147.0,,Matalan,2025-09-09 11:51:00
09/09/2025,11:52,781854387.0,6129.333703454229,-13.0,,Reebok,2025-09-09 11:52:00
09/09/2025,11:56,491785223.0,752.092819024332,-66.5,,Next,2025-09-09 11:56:00
09/09/2025,11:59,288999254.0,2199.730519284318,-51.47,,AMAZON,2025-09-09 11:59:00
09/09/2025,12:00,110925819.0,930.8570500000023,-104.0,,Matalan,2025-09-09 12:00:00
09/09/2025,12:05,332209556.0,6679.1657531672245,-64.75,,Wool,2025-09-09 12:05:00
09/09/2025,12:08,763247953.0,9413.61195297772,-3.91,,Lloyds Pharmacy,2025-09-09 12:08:00
09/09/2025,12:09,223322748.0,686.7332370518183,-5.5,,Hobbycraft,2025-09-09 12:09:00
09/09/2025,12:11,956862005.0,8273.43305845881,-9.49,,Deliveroo,2025-09-09 12:11:00
09/09/2025,12:14,164341773.0,2773.682216137619,-39.65,,Deliveroo,2025-09-09 12:14:00
09/09/2025,12:14,708441243.0,2295.5064786296552,-20.95,,JustEat,2025-09-09 12:14:00
09/09/2025,12:15,541515079.0,6312.793664511661,-31.8,,JustEat,2025-09-09 12:15:00
09/09/2025,12:16,492565198.0,-440.93640144277833,-13.49,,Deliveroo,2025-09-09 12:16:00
09/09/2025,12:19,295413553.0,2566.587658482486,-13.45,,Deliveroo,2025-09-09 12:19:00
09/09/2025,12:20,652147065.0,2927.9934769651536,-6.87,,Sainsbury,2025-09-09 12:20:00
09/09/2025,12:20,214022887.0,8995.89958398367,-269.5,,TK Maxx,2025-09-09 12:20:00
09/09/2025,12:22,491785223.0,592.492819024332,-159.6,,Topshop,2025-09-09 12:22:00
09/09/2025,12:22,873371936.0,1147.904350404483,-70.05,,Sports Direct,2025-09-09 12:22:00
09/09/2025,12:26,192143397.0,5266.769365302553,-34.99,,Nike,2025-09-09 12:26:00
09/09/2025,12:29,927808355.0,308.3233463999968,-196.0,,Next,2025-09-09 12:29:00
09/09/2025,12:37,288999254.0,2107.456519284318,-92.27,,Coop Local,2025-09-09 12:37:00
09/09/2025,12:38,247851725.0,2224.320974449891,-12.98,,Daunt Books,2025-09-09 12:38:00
09/09/2025,12:39,568867330.0,7735.342465698066,-156.79,,Next,2025-09-09 12:39:00
09/09/2025,12:43,927808355.0,225.7233463999968,-82.6,,Next,2025-09-09 12:43:00
09/09/2025,12:46,208139739.0,-1150.3612499999992,-20.01,,Coop Local,2025-09-09 12:46:00
09/09/2025,12:47,491785223.0,439.892819024332,-152.6,,Topshop,2025-09-09 12:47:00
09/09/2025,12:47,352666811.0,9494.59664542762,-0.86,,River Island,2025-09-09 12:47:00
09/09/2025,12:52,863074374.0,-1078.5072077278294,-115.99,,Coop Local,2025-09-09 12:52:00
09/09/2025,12:52,791770627.0,988.3029904696592,-22.45,,Deliveroo,2025-09-09 12:52:00
09/09/2025,12:56,724400109.0,-87.56740085987919,-140.25,,Coop Local,2025-09-09 12:56:00
09/09/2025,12:56,306890660.0,3042.2149941141874,-5.6,,Full of Beans,2025-09-09 12:56:00
09/09/2025,12:57,175551913.0,-2521.5891758339358,-55.49,,Coop Local,2025-09-09 12:57:00
09/09/2025,13:01,398669730.0,706.047300000004,-41.06,,Umbro,2025-09-09 13:01:00
09/09/2025,13:04,823289985.0,2043.4495116703104,-23.19,,Deliveroo,2025-09-09 13:04:00
09/09/2025,13:06,465646206.0,1342.7804500000004,-60.0,,River Island,2025-09-09 13:06:00
09/09/2025,13:07,687517818.0,961.4630358737264,-75.0,,Umbro,2025-09-09 13:07:00
09/09/2025,13:09,998523058.0,477.8931684991244,-6.3,,The View,2025-09-09 13:09:00
09/09/2025,13:09,927808355.0,-140.37665360000315,-366.1,,Topshop,2025-09-09 13:09:00
09/09/2025,13:11,283498848.0,-2840.4661499999997,-52.3,,Coop Local,2025-09-09 13:11:00
09/09/2025,13:12,568867330.0,7612.856465698066,-122.49,,Topshop,2025-09-09 13:12:00
09/09/2025,13:17,690984847.0,2103.320617455475,-32.06,,Coop Local,2025-09-09 13:17:00
09/09/2025,13:23,883508029.0,-2062.442000000001,-38.69,,Coop Local,2025-09-09 13:23:00
09/09/2025,13:25,325281968.0,-66.00724999999613,-54.33,,Coop Local,2025-09-09 13:25:00
09/09/2025,13:26,214022887.0,8778.89958398367,-217.0,,TK Maxx,2025-09-09 13:26:00
09/09/2025,13:30,219585557.0,2063.7767398214287,-71.24,,Hobby Lobby,2025-09-09 13:30:00
09/09/2025,13:32,678177539.0,2172.2254000000003,-62.15,,Coop Local,2025-09-09 13:32:00
09/09/2025,13:33,157118728.0,2666.7801321395136,-154.55,,Coop Local,2025-09-09 13:33:00
09/09/2025,13:35,220354778.0,-1662.9703427410266,-38.66,,Coop Local,2025-09-09 13:35:00
09/09/2025,13:38,372579561.0,309.70550905476784,-102.2,,Wool,2025-09-09 13:38:00
09/09/2025,13:39,465646206.0,1255.0454500000003,-87.73,,Next,2025-09-09 13:39:00
09/09/2025,13:46,214022887.0,8580.09958398367,-198.8,,Matalan,2025-09-09 13:46:00
09/09/2025,13:47,879618727.0,1373.2367948109124,-46.3,,Coop Local,2025-09-09 13:47:00
09/09/2025,13:52,675080807.0,3760.146721133344,-155.29,,Grand Union BJJ,2025-09-09 13:52:00
09/09/2025,13:53,214022887.0,8468.09958398367,-112.0,,Matalan,2025-09-09 13:53:00
09/09/2025,13:54,675923296.0,4343.972026984418,-15.98,,Blackwell's,2025-09-09 13:54:00
09/09/2025,13:54,391880006.0,-601.7056127959607,-33.09,,JustEat,2025-09-09 13:54:00
09/09/2025,13:55,300661463.0,-192.3319399999996,-29.53,,Coop Local,2025-09-09 13:55:00
09/09/2025,14:13,454527149.0,3075.8786064866413,-15.39,,Coop Local,2025-09-09 14:13:00
09/09/2025,14:21,214022887.0,8339.299583983671,-128.8,,TK Maxx,2025-09-09 14:21:00
09/09/2025,14:22,182306653.0,1584.0057784026858,-15.63,,Coop Local,2025-09-09 14:22:00
09/09/2025,14:30,387286312.0,-1118.9288969685897,-17.56,,Coop Local,2025-09-09 14:30:00
09/09/2025,14:58,415441473.0,2832.826147289066,-22.0,,Sports Direct,2025-09-09 14:58:00
09/09/2025,15:02,873371936.0,1137.904350404483,-10.0,,Daunt Books,2025-09-09 15:02:00
09/09/2025,15:08,398669730.0,675.429300000004,-30.62,,Coop Local,2025-09-09 15:08:00
09/09/2025,15:10,244370199.0,2565.204027808094,-64.86,,Sainsbury,2025-09-09 15:10:00
09/09/2025,15:12,568867330.0,7535.870465698066,-76.99,,Next,2025-09-09 15:12:00
09/09/2025,15:19,426570078.0,-282.7933868206564,-33.13,,JustEat,2025-09-09 15:19:00
09/09/2025,15:24,403152896.0,-665.9541294200975,-121.48,,Coop Local,2025-09-09 15:24:00
09/09/2025,15:31,814376547.0,609.9247715631057,-5.99,,Daunt Books,2025-09-09 15:31:00
09/09/2025,15:47,402284713.0,3659.470349306936,-159.66,,Coop Local,2025-09-09 15:47:00
09/09/2025,15:48,110925819.0,843.8570500000023,-87.0,,Matalan,2025-09-09 15:48:00
09/09/2025,15:49,568867330.0,7323.798465698066,-212.07,,Topshop,2025-09-09 15:49:00
09/09/2025,16:01,673238810.0,7854.729741059581,-46.17,,Hobby Lobby,2025-09-09 16:01:00
09/09/2025,16:03,458477724.0,963.6105952857172,-20.03,,Umbro,2025-09-09 16:03:00
09/09/2025,16:08,568867330.0,7102.654465698066,-221.14,,Topshop,2025-09-09 16:08:00
09/09/2025,16:09,110925819.0,763.8570500000023,-80.0,,TK Maxx,2025-09-09 16:09:00
09/09/2025,16:09,492856270.0,82.3305543696269,-112.04,,Coop Local,2025-09-09 16:09:00
09/09/2025,16:20,557388018.0,1165.2473739415386,-35.42,,JustEat,2025-09-09 16:20:00
09/09/2025,16:22,252305322.0,1458.6489243702715,-19.99,,Reebok,2025-09-09 16:22:00
09/09/2025,16:23,219585507.0,10066.41835069453,-87.91,,Coop Local,2025-09-09 16:23:00
09/09/2025,16:25,811639289.0,-1206.8250386915906,-91.7,,Coop Local,2025-09-09 16:25:00
09/09/2025,16:25,110925819.0,654.3570500000023,-109.5,,TK Maxx,2025-09-09 16:25:00
09/09/2025,16:33,252305398.0,3400.9034657097377,-46.16,,Amazon,2025-09-09 16:33:00
09/09/2025,16:35,827600849.0,1287.9853227098663,-38.8,,Coop Local,2025-09-09 16:35:00
09/09/2025,16:38,164456671.0,273.48199999999895,-51.97,,A Life on Canvas,2025-09-09 16:38:00
09/09/2025,16:39,715705403.0,2699.672296322168,-1.99,,Craftastic,2025-09-09 16:39:00
09/09/2025,16:39,415441473.0,2811.742613085255,-21.08,,TK Maxx,2025-09-09 16:39:00
09/09/2025,16:40,568867330.0,6934.696465698066,-167.96,,Next,2025-09-09 16:40:00
09/09/2025,16:40,223322748.0,676.7532370518182,-9.98,,Wool,2025-09-09 16:40:00
09/09/2025,16:40,909583105.0,3917.102500000005,-60.06,,Sports Direct,2025-09-09 16:40:00
09/09/2025,16:42,259949730.0,1295.1418531854722,-11.0,,Hobbycraft,2025-09-09 16:42:00
09/09/2025,16:43,966135609.0,-1307.0976000000005,-64.85,,Coop Local,2025-09-09 16:43:00
09/09/2025,16:49,219585557.0,1869.8767398214288,-193.9,,River Island,2025-09-09 16:49:00
09/09/2025,16:50,624186151.0,630.2036999999993,-22.5,,Next,2025-09-09 16:50:00
09/09/2025,16:53,175551913.0,-2551.5891758339358,-30.0,,Dorothy Perkins,2025-09-09 16:53:00
09/09/2025,16:57,214022887.0,8061.399583983672,-277.9,,River Island,2025-09-09 16:57:00
09/09/2025,16:57,732968226.0,1461.4214999999992,-24.96,,Foyles,2025-09-09 16:57:00
09/09/2025,16:59,536654211.0,3936.320869902477,-57.19,,Coop Local,2025-09-09 16:59:00
09/09/2025,17:01,110925819.0,492.3570500000024,-162.0,,Matalan,2025-09-09 17:01:00
09/09/2025,17:04,624186151.0,568.2036999999993,-62.0,,Topshop,2025-09-09 17:04:00
09/09/2025,17:04,331980138.0,1508.0722023832373,-99.99,,Reebok,2025-09-09 17:04:00
09/09/2025,17:05,219803924.0,6594.29868976572,-24.15,,JustEat,2025-09-09 17:05:00
09/09/2025,17:14,747678205.0,163.4464936049531,-8.49,,Hobbycraft,2025-09-09 17:14:00
09/09/2025,17:16,298215407.0,373.2844621687193,-11.0,,Hobbycraft,2025-09-09 17:16:00
09/09/2025,17:17,161713662.0,1452.7296,-13.41,,Coop Local,2025-09-09 17:17:00
09/09/2025,17:19,301025345.0,6771.249316154694,-15.77,,Etsy,2025-09-09 17:19:00
09/09/2025,17:20,838259778.0,11058.08909487196,-1.06,,Topshop,2025-09-09 17:20:00
09/09/2025,17:22,863592835.0,2562.0961954280856,-61.8,,Coop Local,2025-09-09 17:22:00
09/09/2025,17:23,930228165.0,6607.669410324704,-17.97,,A Life on Canvas,2025-09-09 17:23:00
09/09/2025,17:23,839964633.0,6744.077450388864,-14.35,,Deliveroo,2025-09-09 17:23:00
09/09/2025,17:23,711925432.0,10043.309161421868,-11.9,,Coop Local,2025-09-09 17:23:00
09/09/2025,17:23,110925819.0,408.3570500000024,-84.0,,Matalan,2025-09-09 17:23:00
09/09/2025,17:26,740348731.0,9378.273566772505,-5.64,,Craftastic,2025-09-09 17:26:00
09/09/2025,17:27,262583788.0,8518.302015281426,-114.27,,JD Sports,2025-09-09 17:27:00
09/09/2025,17:31,193590245.0,11583.427558448117,-40.62,,Daunt Books,2025-09-09 17:31:00
09/09/2025,17:31,434441889.0,9925.267306757602,-147.14,,Reebok,2025-09-09 17:31:00
09/09/2025,17:31,221784167.0,7374.529210427444,-59.94,,Reebok,2025-09-09 17:31:00
09/09/2025,17:32,988743819.0,1296.119400000001,-20.62,,Coop Local,2025-09-09 17:32:00
09/09/2025,17:32,233436437.0,4989.720201882964,-49.98,,Sports Direct,2025-09-09 17:32:00
09/09/2025,17:34,302419745.0,1717.8871555384917,-29.97,,Daunt Books,2025-09-09 17:34:00
09/09/2025,17:34,302419745.0,967.8871555384916,-750.0,125582633.0,,2025-09-09 17:34:00
09/09/2025,17:34,125582633.0,-513.5636028082383,750.0,302419745.0,,2025-09-09 17:34:00
09/09/2025,17:34,956575159.0,6883.854347573793,-8.3,,Topshop,2025-09-09 17:34:00
09/09/2025,17:34,943747107.0,4852.693405942539,-45.88,,Sainsbury,2025-09-09 17:34:00
09/09/2025,17:34,262583788.0,8484.672015281427,-33.63,,Deliveroo,2025-09-09 17:34:00
09/09/2025,17:35,285939889.0,4313.738963808303,-2.05,,Next,2025-09-09 17:35:00
09/09/2025,17:35,322909544.0,-231.2700500000012,-217.0,,Next,2025-09-09 17:35:00
09/09/2025,17:36,122266762.0,2281.250871889775,-20.62,,Deliveroo,2025-09-09 17:36:00
09/09/2025,17:37,753100921.0,2055.165350000001,-81.48,,TK Maxx,2025-09-09 17:37:00
09/09/2025,17:38,888452243.0,5477.394091165653,-95.35,,Five Senses Art,2025-09-09 17:38:00
09/09/2025,17:38,433254392.0,6973.682251565715,-22.28,,Daunt Books,2025-09-09 17:38:00
09/09/2025,17:38,991462486.0,10109.129273679457,-37.79,,River Island,2025-09-09 17:38:00
09/09/2025,17:39,776957785.0,1554.0312957531344,-49.52,,River Island,2025-09-09 17:39:00
09/09/2025,17:39,309755073.0,2847.251750446307,-55.99,,Umbro,2025-09-09 17:39:00
09/09/2025,17:39,177430498.0,2042.302934631878,-11.13,,Daunt Books,2025-09-09 17:39:00
09/09/2025,17:39,624186151.0,464.20369999999934,-104.0,,Dorothy Perkins,2025-09-09 17:39:00
09/09/2025,17:40,598679836.0,996.5973499999986,-100.0,973188679.0,,2025-09-09 17:40:00
09/09/2025,17:39,973188679.0,44.73294999999976,100.0,598679836.0,,2025-09-09 17:39:00
09/09/2025,17:40,871803650.0,3609.044902504948,-8.55,,Topshop,2025-09-09 17:40:00
09/09/2025,17:40,922218750.0,1770.9128692147815,-87.99,,TK Maxx,2025-09-09 17:40:00
09/09/2025,17:41,891467297.0,4941.007767300782,-68.39,,Daunt Books,2025-09-09 17:41:00
09/09/2025,17:44,252305322.0,1381.4249243702716,-77.22,,Coop Local,2025-09-09 17:44:00
09/09/2025,17:44,402284713.0,3618.6341461619454,-40.84,,Matalan,2025-09-09 17:44:00
09/09/2025,17:44,244370199.0,2486.706027808094,-78.5,,Coop Local,2025-09-09 17:44:00
09/09/2025,17:44,586149797.0,2485.227944153445,-14.61,,Amazon,2025-09-09 17:44:00
09/09/2025,17:46,663173760.0,374.1832873306643,-30.94,,Deliveroo,2025-09-09 17:46:00
09/09/2025,17:46,645636383.0,12086.424311554212,-91.88,,Umbro,2025-09-09 17:46:00
09/09/2025,17:47,981553839.0,7714.690506946156,-4.57,,AMAZON,2025-09-09 17:47:00
09/09/2025,17:49,175707170.0,363.5200866047746,-124.99,,Reebok,2025-09-09 17:49:00
09/09/2025,17:50,559081385.0,956.0638362158516,-177.8,,TK Maxx,2025-09-09 17:50:00
09/09/2025,17:50,380129148.0,-1469.8412856139917,-19.94,,JustEat,2025-09-09 17:50:00
09/09/2025,17:51,171875418.0,7516.536967407688,-14.54,,Lloyds Pharmacy,2025-09-09 17:51:00
09/09/2025,17:51,403002938.0,-104.08730197769796,-28.0,,Umbro,2025-09-09 17:51:00
09/09/2025,17:51,110925819.0,291.85705000000235,-116.5,,Matalan,2025-09-09 17:51:00
09/09/2025,17:52,190062824.0,7318.335116470544,-35.95,,Daunt Books,2025-09-09 17:52:00
09/09/2025,17:52,835778933.0,3574.1197000000043,-226.76,,Matalan,2025-09-09 17:52:00
09/09/2025,17:52,386343442.0,4567.429073649984,-25.0,,Sports Direct,2025-09-09 17:52:00
09/09/2025,17:53,930228165.0,6581.689410324704,-25.98,,Reebok,2025-09-09 17:53:00
09/09/2025,17:54,816185061.0,4408.233707839507,-16.53,,Wool,2025-09-09 17:54:00
09/09/2025,17:56,458332716.0,-389.55247669294647,-84.87,,Coop Local,2025-09-09 17:56:00
09/09/2025,17:59,922218750.0,1733.9728692147817,-36.94,,Blackwell's,2025-09-09 17:59:00
09/09/2025,17:59,781197920.0,-18.97935789221872,-75.97,,Coop Local,2025-09-09 17:59:00
09/09/2025,18:00,917021497.0,2524.061063987029,-151.81,,Craftastic,2025-09-09 18:00:00
09/09/2025,18:01,588704626.0,9859.2637793377,-27.97,,Hobbycraft,2025-09-09 18:01:00
09/09/2025,18:01,406523589.0,-238.6088354755339,-31.63,,Deliveroo,2025-09-09 18:01:00
09/09/2025,18:03,352451741.0,-77.19460000000107,-90.0,,Matalan,2025-09-09 18:03:00
09/09/2025,18:04,615841733.0,893.4983459893513,-23.7,,JustEat,2025-09-09 18:04:00
09/09/2025,18:05,117068696.0,7526.071674504466,-23.19,,JustEat,2025-09-09 18:05:00
09/09/2025,18:05,692540609.0,-8.659474572224738,-31.5,,JustEat,2025-09-09 18:05:00
09/09/2025,18:05,262583788.0,8471.186841008954,-13.49,,River Island,2025-09-09 18:05:00
09/09/2025,18:06,463438169.0,-40.92840343312126,-40.88,,Coop Local,2025-09-09 18:06:00
09/09/2025,18:07,628866686.0,6985.806373972314,-154.83,,Coop Local,2025-09-09 18:07:00
09/09/2025,18:08,322909544.0,-527.3700500000011,-296.1,,Topshop,2025-09-09 18:08:00
09/09/2025,18:10,891173928.0,6779.448903243935,-21.94,,JustEat,2025-09-09 18:10:00
09/09/2025,18:13,110925819.0,179.85705000000237,-112.0,,TK Maxx,2025-09-09 18:13:00
09/09/2025,18:13,835778933.0,3507.6337000000044,-66.49,,TK Maxx,2025-09-09 18:13:00
09/09/2025,18:13,177389414.0,868.9311000000007,-44.97,,Hobbycraft,2025-09-09 18:13:00
09/09/2025,18:14,991462486.0,9997.843273679457,-111.29,,Next,2025-09-09 18:14:00
09/09/2025,18:14,776957785.0,1537.5912957531343,-16.44,,Deliveroo,2025-09-09 18:14:00
09/09/2025,18:15,973543534.0,244.8981395804008,-27.45,,Deliveroo,2025-09-09 18:15:00
09/09/2025,18:17,624186151.0,449.20369999999934,-15.0,,TK Maxx,2025-09-09 18:17:00
09/09/2025,18:19,785934074.0,-1203.5387000000003,-63.16,,Coop Local,2025-09-09 18:19:00
09/09/2025,18:25,285939889.0,4290.559573808303,-23.18,,Hobby Lobby,2025-09-09 18:25:00
09/09/2025,18:25,559371974.0,298.75873840504164,-41.55,,JustEat,2025-09-09 18:25:00
09/09/2025,18:29,478421917.0,-216.4097295923465,-39.95,,Hobbycraft,2025-09-09 18:29:00
09/09/2025,18:29,853290175.0,-1068.4715500609352,-112.84,,Coop Local,2025-09-09 18:29:00
09/09/2025,18:29,513468437.0,10942.028035918764,-33.1,,JustEat,2025-09-09 18:29:00
09/09/2025,18:29,140186171.0,6841.217228086577,-8.59,,Hobby Lobby,2025-09-09 18:29:00
09/09/2025,18:29,559081385.0,897.9778362158515,-58.09,,Matalan,2025-09-09 18:29:00
09/09/2025,18:35,352451741.0,-138.31960000000106,-61.12,,TK Maxx,2025-09-09 18:35:00
09/09/2025,18:39,480072132.0,4531.4353338739775,-28.45,,Deliveroo,2025-09-09 18:39:00
09/09/2025,18:39,250955126.0,7063.967021762237,-1.12,,Etsy,2025-09-09 18:39:00
09/09/2025,18:39,567245759.0,8701.316924271117,-38.87,,New Look,2025-09-09 18:39:00
09/09/2025,18:40,907706656.0,932.1787694121288,-10.29,,Etsy,2025-09-09 18:40:00
09/09/2025,18:41,131975859.0,1944.2872000000004,-96.04,,Sainsbury,2025-09-09 18:41:00
09/09/2025,18:42,211015441.0,5194.517672335695,-31.23,,JustEat,2025-09-09 18:42:00
09/09/2025,18:45,624186151.0,342.70369999999934,-106.5,,Matalan,2025-09-09 18:45:00
09/09/2025,18:48,552404741.0,11.666349999999568,-81.72,,Coop Local,2025-09-09 18:48:00
09/09/2025,18:49,981893277.0,407.8402999999997,-24.98,,Hobby Lobby,2025-09-09 18:49:00
09/09/2025,18:52,956575159.0,6844.264347573793,-39.59,,Deliveroo,2025-09-09 18:52:00
09/09/2025,18:54,352451741.0,-244.81960000000103,-106.5,,Next,2025-09-09 18:54:00
09/09/2025,18:55,451894789.0,812.5764500000016,-30.05,,Hobby Lobby,2025-09-09 18:55:00
09/09/2025,18:56,236063826.0,1269.3396999999995,-9.99,,Hobby Lobby,2025-09-09 18:56:00
09/09/2025,18:58,190062824.0,7301.835116470544,-16.5,,Hobby Lobby,2025-09-09 18:58:00
09/09/2025,18:59,351394673.0,7634.641794947042,-54.51,,Hobby Lobby,2025-09-09 18:59:00
09/09/2025,19:01,785082286.0,-933.245346218862,-156.25,,Sainsbury,2025-09-09 19:01:00
09/09/2025,19:01,949690868.0,3508.3395892170265,-62.3,,New Look,2025-09-09 19:01:00
09/09/2025,19:02,489205734.0,2444.3588434219946,-0.72,,Amazon,2025-09-09 19:02:00
09/09/2025,19:04,144482990.0,6175.463151598763,-3.02,,Sainsbury,2025-09-09 19:04:00
09/09/2025,19:07,536358297.0,-2352.2671,-30.49,,Coop Local,2025-09-09 19:07:00
09/09/2025,19:11,676253980.0,-520.94990046057,-51.34,,Coop Local,2025-09-09 19:11:00
09/09/2025,19:13,855774662.0,836.1011094137664,-160.68,,Coop Local,2025-09-09 19:13:00
09/09/2025,19:16,604250551.0,1086.6686194834103,-35.14,,Deliveroo,2025-09-09 19:16:00
09/09/2025,19:17,572394899.0,9403.222283602774,-3.68,,Amazon,2025-09-09 19:17:00
09/09/2025,19:19,816185061.0,4349.727707839506,-58.51,,Sainsbury,2025-09-09 19:19:00
09/09/2025,19:19,691412221.0,-1162.2219241796586,-75.15,,Coop Local,2025-09-09 19:19:00
09/09/2025,19:19,414150661.0,-1185.282108412534,-28.29,,Coop Local,2025-09-09 19:19:00
09/09/2025,19:22,277343212.0,-636.0864000000005,-54.3,,Sainsbury,2025-09-09 19:22:00
09/09/2025,19:28,733071806.0,-141.8418443152475,-46.42,,Coop Local,2025-09-09 19:28:00
09/09/2025,19:32,879727755.0,-767.83995,-97.68,,Coop Local,2025-09-09 19:32:00
09/09/2025,19:34,403002938.0,-127.17230197769794,-23.09,,Coop Local,2025-09-09 19:34:00
09/09/2025,19:38,322828535.0,-1344.9867295145198,-109.92,,Coop Local,2025-09-09 19:38:00
09/09/2025,19:38,536654211.0,3895.947459670736,-40.37,,Topshop,2025-09-09 19:38:00
09/09/2025,19:42,206082523.0,1696.4630922775968,-26.29,,Coop Local,2025-09-09 19:42:00
09/09/2025,19:44,624186151.0,253.4340999999993,-89.27,,Coop Local,2025-09-09 19:44:00
09/09/2025,19:48,323326407.0,4359.864075273192,-13.86,,Sainsbury,2025-09-09 19:48:00
09/09/2025,19:48,779378159.0,-249.3501828734184,-125.05,,Sainsbury,2025-09-09 19:48:00
09/09/2025,19:48,285939889.0,4195.611573808303,-94.95,,Sainsbury,2025-09-09 19:48:00
09/09/2025,19:52,542959922.0,-311.1272560049855,-93.13,,Coop Local,2025-09-09 19:52:00
09/09/2025,19:55,760833079.0,2849.561410041284,-17.19,,Coop Local,2025-09-09 19:55:00
09/09/2025,20:01,631187989.0,8234.369247082583,-19.19,,Deliveroo,2025-09-09 20:01:00
09/09/2025,20:02,164337916.0,5445.299680455078,-12.44,,Amazon,2025-09-09 20:02:00
09/09/2025,20:04,862172352.0,5179.16131880019,-25.35,,Lloyds Pharmacy,2025-09-09 20:04:00
09/09/2025,20:05,633315674.0,614.8608394166585,-66.02,,Coop Local,2025-09-09 20:05:00
09/09/2025,20:08,117068696.0,7461.055674504466,-65.02,,Coop Local,2025-09-09 20:08:00
09/09/2025,20:10,722099553.0,9474.796728755133,-36.29,,Sainsbury,2025-09-09 20:10:00
09/09/2025,20:17,252495142.0,1798.3437533410197,-66.33,,Coop Local,2025-09-09 20:17:00
09/09/2025,20:24,561680093.0,3067.508054757136,-27.18,,JustEat,2025-09-09 20:24:00
09/09/2025,20:25,604250551.0,948.3951694834104,-138.27,,Sainsbury,2025-09-09 20:25:00
09/09/2025,20:26,893309067.0,6900.381581436759,-48.38,,Coop Local,2025-09-09 20:26:00
09/09/2025,20:29,891467297.0,4927.035767300782,-13.97,,Coop Local,2025-09-09 20:29:00
09/09/2025,20:30,258036481.0,3715.135964967768,-16.42,,New Look,2025-09-09 20:30:00
09/09/2025,20:34,948719966.0,7482.994571602858,-134.3,,Coop Local,2025-09-09 20:34:00
09/09/2025,20:39,821085860.0,1253.4373534289805,-117.24,,Sainsbury,2025-09-09 20:39:00
09/09/2025,20:43,760187031.0,10268.809455798157,-28.2,,JustEat,2025-09-09 20:43:00
09/09/2025,20:55,837887043.0,8678.969465875793,-36.02,,Etsy,2025-09-09 20:55:00
09/09/2025,20:58,764439033.0,7382.047060565784,-8.39,,Coop Local,2025-09-09 20:58:00
09/09/2025,21:02,982579651.0,7258.452287224308,-72.47,,Dorothy Perkins,2025-09-09 21:02:00
09/09/2025,21:10,570295880.0,8319.464999207896,-38.3,,Coop Local,2025-09-09 21:10:00
09/09/2025,21:17,729165779.0,8597.083011593502,-16.9,,JustEat,2025-09-09 21:17:00
10/09/2025,02:30,385861694.0,959.7277513061877,-25.39,,Deliveroo,2025-10-09 02:30:00
10/09/2025,02:33,584512556.0,2628.6351628739053,-40.63,,JustEat,2025-10-09 02:33:00
10/09/2025,02:37,219803924.0,6582.04868976572,-12.25,,JustEat,2025-10-09 02:37:00
10/09/2025,02:40,557388018.0,1130.0173739415386,-35.23,,JustEat,2025-10-09 02:40:00
10/09/2025,02:46,158053049.0,-319.2964444101042,-42.85,,Deliveroo,2025-10-09 02:46:00
10/09/2025,02:51,418345351.0,7729.637145131045,-33.55,,Deliveroo,2025-10-09 02:51:00
10/09/2025,02:51,628700517.0,8939.177902066289,-28.87,,AMAZON,2025-10-09 02:51:00
10/09/2025,02:56,703250304.0,4527.385139107876,-17.62,,Matalan,2025-10-09 02:56:00
10/09/2025,03:00,347893953.0,5641.931293564541,-34.78,,Deliveroo,2025-10-09 03:00:00
10/09/2025,03:03,711925432.0,10033.48242972038,-9.83,,Coop Local,2025-10-09 03:03:00
